time_stamp,pm2.5_atm,pm10.0_atm
2021-12-13T00:00:00Z,1.5215,1.672
2021-12-14T00:00:00Z,0.6045,0.7024999999999999
2021-12-15T00:00:00Z,0.6515,0.729
2021-12-16T00:00:00Z,1.7045,1.8595
2021-12-17T00:00:00Z,9.3335,9.955
2021-12-18T00:00:00Z,4.9239999999999995,5.1675
2021-12-19T00:00:00Z,21.396,22.728499999999997
2021-12-20T00:00:00Z,50.504999999999995,60.67
2021-12-21T00:00:00Z,48.335,58.894999999999996
2021-12-22T00:00:00Z,55.117000000000004,68.5825
2021-12-23T00:00:00Z,25.335,32.0475
2021-12-24T00:00:00Z,0.175,0.21250000000000002
2021-12-25T00:00:00Z,0.403,0.4625
2021-12-26T00:00:00Z,0.2025,0.25
2021-12-27T00:00:00Z,0.264,0.3235
2021-12-28T00:00:00Z,0.917,1.0455
2021-12-29T00:00:00Z,10.623000000000001,11.124500000000001
2021-12-30T00:00:00Z,0.3105,0.35150000000000003
2021-12-31T00:00:00Z,2.5999999999999996,2.7575000000000003
2022-01-01T00:00:00Z,2.5675,2.754
2022-01-02T00:00:00Z,4.047,4.3095
2022-01-03T00:00:00Z,17.006999999999998,17.834
2022-01-04T00:00:00Z,7.8185,8.307
2022-01-05T00:00:00Z,5.0105,5.2765
2022-01-06T00:00:00Z,11.788499999999999,12.668
2022-01-07T00:00:00Z,1.7305,1.8699999999999999
2022-01-08T00:00:00Z,3.203,3.487
2022-01-09T00:00:00Z,3.0285,3.1935000000000002
2022-01-10T00:00:00Z,13.561,14.318000000000001
2022-01-11T00:00:00Z,31.555500000000002,35.498999999999995
2022-01-12T00:00:00Z,33.6115,38.2565
2022-01-13T00:00:00Z,36.7735,42.361000000000004
2022-01-14T00:00:00Z,41.442,49.137
2022-01-15T00:00:00Z,26.746,30.009
2022-01-16T00:00:00Z,30.54,35.221000000000004
2022-01-17T00:00:00Z,37.8505,45.7625
2022-01-18T00:00:00Z,49.804500000000004,61.7575
2022-01-19T00:00:00Z,44.6995,55.2065
2022-01-20T00:00:00Z,28.7775,33.033
2022-01-21T00:00:00Z,17.9585,19.804499999999997
2022-01-22T00:00:00Z,7.3965,8.065000000000001
2022-01-23T00:00:00Z,16.18,17.375999999999998
2022-01-24T00:00:00Z,26.7865,29.238500000000002
2022-01-25T00:00:00Z,21.93,24.2405
2022-01-26T00:00:00Z,5.382,5.7865
2022-01-27T00:00:00Z,11.3315,12.0465
2022-01-28T00:00:00Z,11.521,12.2455
2022-01-29T00:00:00Z,23.537,25.7525
2022-01-30T00:00:00Z,33.947,39.06
2022-01-31T00:00:00Z,32.2715,36.965500000000006
2022-02-01T00:00:00Z,1.516,1.6755
2022-02-02T00:00:00Z,1.6105,1.7405
2022-02-03T00:00:00Z,3.958,4.227
2022-02-04T00:00:00Z,14.922,15.6385
2022-02-05T00:00:00Z,16.6505,17.7345
2022-02-06T00:00:00Z,15.09,16.313000000000002
2022-02-07T00:00:00Z,12.803999999999998,13.6385
2022-02-08T00:00:00Z,15.8155,16.92
2022-02-09T00:00:00Z,19.582,21.399
2022-02-10T00:00:00Z,13.8605,15.2105
2022-02-11T00:00:00Z,6.918,7.4990000000000006
2022-02-12T00:00:00Z,11.2995,12.0695
2022-02-13T00:00:00Z,8.1255,8.733
2022-02-14T00:00:00Z,7.743,8.3485
2022-02-15T00:00:00Z,3.3815,3.6734999999999998
2022-02-16T00:00:00Z,3.9,4.1345
2022-02-17T00:00:00Z,4.037,4.2725
2022-02-18T00:00:00Z,4.095,4.3675
2022-02-19T00:00:00Z,2.8055,3.028
2022-02-20T00:00:00Z,2.2270000000000003,2.4299999999999997
2022-02-21T00:00:00Z,1.4805000000000001,1.6355
2022-02-22T00:00:00Z,2.123,2.265
2022-02-23T00:00:00Z,1.167,1.3805
2022-02-24T00:00:00Z,7.565,8.137
2022-02-25T00:00:00Z,2.0395000000000003,2.2664999999999997
2022-02-26T00:00:00Z,4.0415,4.3345
2022-02-27T00:00:00Z,11.603,12.3325
2022-02-28T00:00:00Z,16.525,17.6715
2022-03-01T00:00:00Z,16.8875,18.2055
2022-03-02T00:00:00Z,18.234,19.865000000000002
2022-03-03T00:00:00Z,6.666,7.359
2022-03-04T00:00:00Z,1.7285,1.928
2022-03-05T00:00:00Z,2.183,2.3625
2022-03-06T00:00:00Z,3.4405,3.7
2022-03-07T00:00:00Z,4.673500000000001,5.024
2022-03-08T00:00:00Z,3.5404999999999998,3.8514999999999997
2022-03-09T00:00:00Z,7.285,7.8925
2022-03-10T00:00:00Z,1.3285,1.464
2022-03-11T00:00:00Z,1.1145,1.2269999999999999
2022-03-12T00:00:00Z,1.3995,1.5245000000000002
2022-03-13T00:00:00Z,0.9390000000000001,1.051
2022-03-14T00:00:00Z,3.3505000000000003,3.583
2022-03-15T00:00:00Z,4.577999999999999,4.8375
2022-03-16T00:00:00Z,4.156499999999999,4.4275
2022-03-17T00:00:00Z,1.6935,1.827
2022-03-18T00:00:00Z,3.3405,3.564
2022-03-19T00:00:00Z,1.8595000000000002,2.0545
2022-03-20T00:00:00Z,1.5565,1.7275
2022-03-21T00:00:00Z,3.327,3.5759999999999996
2022-03-22T00:00:00Z,2.5345,2.7435
2022-03-23T00:00:00Z,2.297,2.4715
2022-03-24T00:00:00Z,2.4204999999999997,2.6174999999999997
2022-03-25T00:00:00Z,1.6480000000000001,1.8279999999999998
2022-03-26T00:00:00Z,1.065,1.2309999999999999
2022-03-27T00:00:00Z,1.4729999999999999,1.6075
2022-03-28T00:00:00Z,0.6765000000000001,0.8009999999999999
2022-03-29T00:00:00Z,1.034,1.232
2022-03-30T00:00:00Z,2.3495,2.5164999999999997
2022-03-31T00:00:00Z,2.068,2.209
2022-04-01T00:00:00Z,2.183,2.3245
2022-04-02T00:00:00Z,3.551,3.7795
2022-04-03T00:00:00Z,1.9845,2.158
2022-04-04T00:00:00Z,2.1079999999999997,2.3245
2022-04-05T00:00:00Z,0.646,0.7785
2022-04-06T00:00:00Z,0.659,0.747
2022-04-07T00:00:00Z,2.857,3.0460000000000003
2022-04-08T00:00:00Z,4.9030000000000005,5.211
2022-04-09T00:00:00Z,2.0625,2.3005
2022-04-10T00:00:00Z,0.6695,0.767
2022-04-11T00:00:00Z,0.9635,1.1505
2022-04-12T00:00:00Z,0.677,0.777
2022-04-13T00:00:00Z,0.5575,0.643
2022-04-14T00:00:00Z,1.5065,1.6644999999999999
2022-04-15T00:00:00Z,0.7675000000000001,0.8625
2022-04-16T00:00:00Z,4.4115,4.7170000000000005
2022-04-17T00:00:00Z,1.683,1.8385
2022-04-18T00:00:00Z,4.5585,4.894
2022-04-19T00:00:00Z,2.7025,3.15
2022-04-20T00:00:00Z,0.649,0.7375
2022-04-21T00:00:00Z,2.1325000000000003,2.5300000000000002
2022-04-22T00:00:00Z,2.597,2.9905
2022-04-23T00:00:00Z,3.1319999999999997,3.31
2022-04-24T00:00:00Z,2.0805,2.206
2022-04-25T00:00:00Z,1.3504999999999998,1.4555
2022-04-26T00:00:00Z,3.266,3.518
2022-04-27T00:00:00Z,5.7059999999999995,6.1795
2022-04-28T00:00:00Z,5.9115,6.3759999999999994
2022-04-29T00:00:00Z,2.693,2.9539999999999997
2022-04-30T00:00:00Z,2.9385000000000003,3.176
2022-05-01T00:00:00Z,3.2725,3.5220000000000002
2022-05-02T00:00:00Z,3.31,3.5055
2022-05-03T00:00:00Z,0.35950000000000004,0.463
2022-05-04T00:00:00Z,3.7445,3.8935
2022-05-05T00:00:00Z,3.8259999999999996,4.01
2022-05-06T00:00:00Z,1.4755,1.7135
2022-05-07T00:00:00Z,3.1505,3.818
2022-05-08T00:00:00Z,1.8155000000000001,2.033
2022-05-09T00:00:00Z,0.4195,0.5345
2022-05-10T00:00:00Z,0.8765000000000001,0.989
2022-05-11T00:00:00Z,1.1075,1.255
2022-05-12T00:00:00Z,0.8775,1.02
2022-05-13T00:00:00Z,0.49250000000000005,0.577
2022-05-14T00:00:00Z,1.0655000000000001,1.1869999999999998
2022-05-15T00:00:00Z,1.642,1.7955
2022-05-16T00:00:00Z,1.833,1.9939999999999998
2022-05-17T00:00:00Z,1.1065,1.242
2022-05-18T00:00:00Z,1.3519999999999999,1.491
2022-05-19T00:00:00Z,1.935,2.1305
2022-05-20T00:00:00Z,0.665,0.7955
2022-05-21T00:00:00Z,0.45299999999999996,0.5155
2022-05-22T00:00:00Z,1.371,1.4875
2022-05-23T00:00:00Z,0.784,0.8875
2022-05-24T00:00:00Z,1.0285,1.141
2022-05-25T00:00:00Z,2.392,2.587
2022-05-26T00:00:00Z,1.161,1.302
2022-05-27T00:00:00Z,2.488,2.753
2022-05-28T00:00:00Z,2.098,2.304
2022-05-29T00:00:00Z,0.9635,1.05
2022-05-30T00:00:00Z,0.1515,0.173
2022-05-31T00:00:00Z,0.6054999999999999,0.649
2022-06-01T00:00:00Z,0.683,0.729
2022-06-02T00:00:00Z,1.7455,1.8545
2022-06-03T00:00:00Z,1.4385,1.5465
2022-06-04T00:00:00Z,1.0485,1.178
2022-06-05T00:00:00Z,1.2095,1.335
2022-06-06T00:00:00Z,0.5545,0.661
2022-06-07T00:00:00Z,1.4335,1.572
2022-06-08T00:00:00Z,2.4095,2.593
