time_stamp,pm2.5_atm,pm10.0_atm
2021-03-31T00:00:00Z,3.98,4.8225
2021-04-01T00:00:00Z,9.917,11.4925
2021-04-02T00:00:00Z,9.094,10.7365
2021-04-03T00:00:00Z,7.036,8.169
2021-04-04T00:00:00Z,5.618,6.441
2021-04-05T00:00:00Z,3.787,4.7945
2021-04-06T00:00:00Z,2.337,3.2735
2021-04-07T00:00:00Z,3.459,4.063
2021-04-08T00:00:00Z,3.6975,4.629
2021-04-09T00:00:00Z,1.1095,1.5735
2021-04-10T00:00:00Z,3.912,4.671
2021-04-11T00:00:00Z,2.5155,3.1575
2021-04-12T00:00:00Z,2.5995,3.3155
2021-04-13T00:00:00Z,1.798,2.2665
2021-04-14T00:00:00Z,2.6635,3.1795
2021-04-15T00:00:00Z,6.002,6.775
2021-04-16T00:00:00Z,6.5645,7.413
2021-04-17T00:00:00Z,4.8,5.338
2021-04-19T00:00:00Z,3.265,4.5425
2021-04-20T00:00:00Z,2.9215,3.3855
2021-04-21T00:00:00Z,2.9145,3.4055
2021-04-22T00:00:00Z,4.2875,4.9745
2021-04-23T00:00:00Z,5.4985,6.3925
2021-04-24T00:00:00Z,4.1895,4.938
2021-04-25T00:00:00Z,4.412,5.28
2021-04-26T00:00:00Z,2.617,3.06
2021-04-27T00:00:00Z,8.3575,9.6665
2021-04-28T00:00:00Z,8.263,9.329
2021-04-29T00:00:00Z,5.7275,6.5255
2021-04-30T00:00:00Z,3.515,4.0375
2021-05-01T00:00:00Z,3.362,3.8545
2021-05-02T00:00:00Z,1.9395,2.4835
2021-05-03T00:00:00Z,1.4285,1.751
2021-05-04T00:00:00Z,2.09,2.458
2021-05-05T00:00:00Z,1.8105,2.3165
2021-05-06T00:00:00Z,2.304,2.9755
2021-05-07T00:00:00Z,1.9815,2.579
2021-05-08T00:00:00Z,1.225,1.877
2021-05-09T00:00:00Z,2.0125,2.4365
2021-05-10T00:00:00Z,1.673,1.994
2021-05-11T00:00:00Z,1.542,1.8815
2021-05-12T00:00:00Z,1.8245,2.2425
2021-05-13T00:00:00Z,2.655,3.2555
2021-05-14T00:00:00Z,2.3725,2.887
2021-05-15T00:00:00Z,2.6965,3.416
2021-05-16T00:00:00Z,2.23,2.6805
2021-05-17T00:00:00Z,2.1225,2.5835
2021-05-18T00:00:00Z,2.9935,3.6415
2021-05-19T00:00:00Z,4.2035,4.8825
2021-05-20T00:00:00Z,2.241,3.165
2021-05-21T00:00:00Z,2.9085,4.1215
2021-05-22T00:00:00Z,1.9315,2.834
2021-05-23T00:00:00Z,1.6325,2.0705
2021-05-24T00:00:00Z,1.815,2.0865
2021-05-25T00:00:00Z,2.72,3.1135
2021-05-26T00:00:00Z,1.418,1.772
2021-05-27T00:00:00Z,1.816,2.181
2021-05-28T00:00:00Z,2.673,3.1975
2021-05-29T00:00:00Z,0.8115,1.053
2021-05-30T00:00:00Z,0.9605,1.2495
2021-05-31T00:00:00Z,3.18,3.6215
2021-06-01T00:00:00Z,3.6525,4.165
2021-06-02T00:00:00Z,3.0905,3.6045
2021-06-03T00:00:00Z,5.229,5.765
2021-06-04T00:00:00Z,6.449,7.0905
2021-06-05T00:00:00Z,3.056,3.5935
2021-06-06T00:00:00Z,2.877,3.526
