Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
12/9/2022,AQS,490353015,1,0.029,ppm,27,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/10/2022,AQS,490353015,1,0.037,ppm,34,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/11/2022,AQS,490353015,1,0.04,ppm,37,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/12/2022,AQS,490353015,1,0.035,ppm,32,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/13/2022,AQS,490353015,1,0.031,ppm,29,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/14/2022,AQS,490353015,1,0.03,ppm,28,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/16/2022,AQS,490353015,1,0.021,ppm,19,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/17/2022,AQS,490353015,1,0.025,ppm,23,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/18/2022,AQS,490353015,1,0.021,ppm,19,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/19/2022,AQS,490353015,1,0.012,ppm,11,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/20/2022,AQS,490353015,1,0.005,ppm,5,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/21/2022,AQS,490353015,1,0.036,ppm,33,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/22/2022,AQS,490353015,1,0.031,ppm,29,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/23/2022,AQS,490353015,1,0.015,ppm,14,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/24/2022,AQS,490353015,1,0.011,ppm,10,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/25/2022,AQS,490353015,1,0.008,ppm,7,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/26/2022,AQS,490353015,1,0.017,ppm,16,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/27/2022,AQS,490353015,1,0.036,ppm,33,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/28/2022,AQS,490353015,1,0.03,ppm,28,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/29/2022,AQS,490353015,1,0.032,ppm,30,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/30/2022,AQS,490353015,1,0.032,ppm,30,Utah Technical Center,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
1/1/2022,AQS,490353016,1,0.036,ppm,33,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/2/2022,AQS,490353016,1,0.034,ppm,31,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/3/2022,AQS,490353016,1,0.026,ppm,24,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/4/2022,AQS,490353016,1,0.04,ppm,37,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/5/2022,AQS,490353016,1,0.033,ppm,31,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/6/2022,AQS,490353016,1,0.031,ppm,29,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/7/2022,AQS,490353016,1,0.036,ppm,33,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/8/2022,AQS,490353016,1,0.037,ppm,34,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/9/2022,AQS,490353016,1,0.031,ppm,29,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/10/2022,AQS,490353016,1,0.025,ppm,23,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/11/2022,AQS,490353016,1,0.019,ppm,18,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/12/2022,AQS,490353016,1,0.018,ppm,17,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/13/2022,AQS,490353016,1,0.016,ppm,15,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/14/2022,AQS,490353016,1,0.034,ppm,31,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/15/2022,AQS,490353016,1,0.027,ppm,25,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/16/2022,AQS,490353016,1,0.024,ppm,22,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/17/2022,AQS,490353016,1,0.026,ppm,24,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/18/2022,AQS,490353016,1,0.027,ppm,25,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/19/2022,AQS,490353016,1,0.023,ppm,21,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/20/2022,AQS,490353016,1,0.016,ppm,15,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/21/2022,AQS,490353016,1,0.034,ppm,31,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/22/2022,AQS,490353016,1,0.033,ppm,31,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/23/2022,AQS,490353016,1,0.029,ppm,27,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/24/2022,AQS,490353016,1,0.024,ppm,22,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/25/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/26/2022,AQS,490353016,1,0.034,ppm,31,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/27/2022,AQS,490353016,1,0.039,ppm,36,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/28/2022,AQS,490353016,1,0.031,ppm,29,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/29/2022,AQS,490353016,1,0.029,ppm,27,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/30/2022,AQS,490353016,1,0.031,ppm,29,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
1/31/2022,AQS,490353016,1,0.035,ppm,32,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/1/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/2/2022,AQS,490353016,1,0.04,ppm,37,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/3/2022,AQS,490353016,1,0.039,ppm,36,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/4/2022,AQS,490353016,1,0.036,ppm,33,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/5/2022,AQS,490353016,1,0.033,ppm,31,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/6/2022,AQS,490353016,1,0.039,ppm,36,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/7/2022,AQS,490353016,1,0.03,ppm,28,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/8/2022,AQS,490353016,1,0.031,ppm,29,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/9/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/10/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/11/2022,AQS,490353016,1,0.037,ppm,34,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/12/2022,AQS,490353016,1,0.04,ppm,37,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/13/2022,AQS,490353016,1,0.037,ppm,34,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/14/2022,AQS,490353016,1,0.037,ppm,34,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/15/2022,AQS,490353016,1,0.039,ppm,36,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/16/2022,AQS,490353016,1,0.037,ppm,34,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/17/2022,AQS,490353016,1,0.036,ppm,33,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/18/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/19/2022,AQS,490353016,1,0.037,ppm,34,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/20/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/21/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/22/2022,AQS,490353016,1,0.036,ppm,33,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/23/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/24/2022,AQS,490353016,1,0.039,ppm,36,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/25/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/26/2022,AQS,490353016,1,0.039,ppm,36,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/27/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
2/28/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/1/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/2/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/3/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/4/2022,AQS,490353016,1,0.047,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/5/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/6/2022,AQS,490353016,1,0.042,ppm,39,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/7/2022,AQS,490353016,1,0.042,ppm,39,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/8/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/9/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,16,94,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/10/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/11/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/12/2022,AQS,490353016,1,0.045,ppm,42,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/13/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/14/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/15/2022,AQS,490353016,1,0.039,ppm,36,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/16/2022,AQS,490353016,1,0.042,ppm,39,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/17/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/18/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,15,88,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/19/2022,AQS,490353016,1,0.047,ppm,44,Inland Port,14,82,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/20/2022,AQS,490353016,1,0.042,ppm,39,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/23/2022,AQS,490353016,1,0.045,ppm,42,Inland Port,16,94,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/24/2022,AQS,490353016,1,0.039,ppm,36,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/25/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/26/2022,AQS,490353016,1,0.039,ppm,36,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/27/2022,AQS,490353016,1,0.045,ppm,42,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/28/2022,AQS,490353016,1,0.04,ppm,37,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/29/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/30/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
3/31/2022,AQS,490353016,1,0.039,ppm,36,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/1/2022,AQS,490353016,1,0.046,ppm,43,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/2/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/3/2022,AQS,490353016,1,0.048,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/4/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/5/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/6/2022,AQS,490353016,1,0.045,ppm,42,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/7/2022,AQS,490353016,1,0.05,ppm,46,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/8/2022,AQS,490353016,1,0.046,ppm,43,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/9/2022,AQS,490353016,1,0.048,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/10/2022,AQS,490353016,1,0.045,ppm,42,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/11/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/12/2022,AQS,490353016,1,0.04,ppm,37,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/13/2022,AQS,490353016,1,0.046,ppm,43,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/14/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/15/2022,AQS,490353016,1,0.04,ppm,37,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/16/2022,AQS,490353016,1,0.035,ppm,32,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/17/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/18/2022,AQS,490353016,1,0.047,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/19/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/20/2022,AQS,490353016,1,0.054,ppm,50,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/21/2022,AQS,490353016,1,0.05,ppm,46,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/22/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/23/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/24/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/25/2022,AQS,490353016,1,0.051,ppm,47,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/26/2022,AQS,490353016,1,0.052,ppm,48,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/27/2022,AQS,490353016,1,0.05,ppm,46,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/28/2022,AQS,490353016,1,0.048,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/29/2022,AQS,490353016,1,0.049,ppm,45,Inland Port,15,88,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
4/30/2022,AQS,490353016,1,0.055,ppm,51,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/1/2022,AQS,490353016,1,0.045,ppm,42,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/2/2022,AQS,490353016,1,0.049,ppm,45,Inland Port,13,76,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/3/2022,AQS,490353016,1,0.042,ppm,39,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/4/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/5/2022,AQS,490353016,1,0.045,ppm,42,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/6/2022,AQS,490353016,1,0.042,ppm,39,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/7/2022,AQS,490353016,1,0.049,ppm,45,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/8/2022,AQS,490353016,1,0.046,ppm,43,Inland Port,16,94,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/9/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,16,94,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/10/2022,AQS,490353016,1,0.047,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/11/2022,AQS,490353016,1,0.051,ppm,47,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/12/2022,AQS,490353016,1,0.045,ppm,42,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/13/2022,AQS,490353016,1,0.042,ppm,39,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/14/2022,AQS,490353016,1,0.046,ppm,43,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/15/2022,AQS,490353016,1,0.048,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/16/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/18/2022,AQS,490353016,1,0.05,ppm,46,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/19/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/20/2022,AQS,490353016,1,0.04,ppm,37,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/21/2022,AQS,490353016,1,0.047,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
