Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/26/2023,AQS,490353013,2,15,ug/m3 SC,14,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/27/2023,AQS,490353013,2,17,ug/m3 SC,16,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/28/2023,AQS,490353013,2,22,ug/m3 SC,20,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/29/2023,AQS,490353013,2,19,ug/m3 SC,18,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/30/2023,AQS,490353013,2,24,ug/m3 SC,22,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
7/31/2023,AQS,490353013,2,21,ug/m3 SC,19,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/1/2023,AQS,490353013,2,13,ug/m3 SC,12,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/2/2023,AQS,490353013,2,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/3/2023,AQS,490353013,2,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/4/2023,AQS,490353013,2,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/5/2023,AQS,490353013,2,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/6/2023,AQS,490353013,2,11,ug/m3 SC,10,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/7/2023,AQS,490353013,2,19,ug/m3 SC,18,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/8/2023,AQS,490353013,2,24,ug/m3 SC,22,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/9/2023,AQS,490353013,2,26,ug/m3 SC,24,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/10/2023,AQS,490353013,2,25,ug/m3 SC,23,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/11/2023,AQS,490353013,2,18,ug/m3 SC,17,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/12/2023,AQS,490353013,2,11,ug/m3 SC,10,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/13/2023,AQS,490353013,2,15,ug/m3 SC,14,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/14/2023,AQS,490353013,2,28,ug/m3 SC,26,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/15/2023,AQS,490353013,2,20,ug/m3 SC,19,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/16/2023,AQS,490353013,2,25,ug/m3 SC,23,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/17/2023,AQS,490353013,2,17,ug/m3 SC,16,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/18/2023,AQS,490353013,2,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/19/2023,AQS,490353013,2,6,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/20/2023,AQS,490353013,2,11,ug/m3 SC,10,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/21/2023,AQS,490353013,2,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/22/2023,AQS,490353013,2,3,ug/m3 SC,3,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/23/2023,AQS,490353013,2,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/24/2023,AQS,490353013,2,10,ug/m3 SC,9,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/25/2023,AQS,490353013,2,12,ug/m3 SC,11,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/26/2023,AQS,490353013,2,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/27/2023,AQS,490353013,2,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/28/2023,AQS,490353013,2,17,ug/m3 SC,16,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/29/2023,AQS,490353013,2,21,ug/m3 SC,19,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/30/2023,AQS,490353013,2,56,ug/m3 SC,51,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
8/31/2023,AQS,490353013,2,35,ug/m3 SC,32,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/1/2023,AQS,490353013,2,15,ug/m3 SC,14,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/2/2023,AQS,490353013,2,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/3/2023,AQS,490353013,2,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/4/2023,AQS,490353013,2,3,ug/m3 SC,3,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/5/2023,AQS,490353013,2,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/6/2023,AQS,490353013,2,18,ug/m3 SC,17,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/7/2023,AQS,490353013,2,12,ug/m3 SC,11,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/8/2023,AQS,490353013,2,11,ug/m3 SC,10,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/9/2023,AQS,490353013,2,11,ug/m3 SC,10,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/10/2023,AQS,490353013,2,12,ug/m3 SC,11,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/11/2023,AQS,490353013,2,33,ug/m3 SC,31,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/12/2023,AQS,490353013,2,28,ug/m3 SC,26,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/13/2023,AQS,490353013,2,50,ug/m3 SC,46,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/14/2023,AQS,490353013,2,28,ug/m3 SC,26,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/15/2023,AQS,490353013,2,26,ug/m3 SC,24,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/16/2023,AQS,490353013,2,20,ug/m3 SC,19,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/17/2023,AQS,490353013,2,19,ug/m3 SC,18,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/18/2023,AQS,490353013,2,25,ug/m3 SC,23,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/19/2023,AQS,490353013,2,14,ug/m3 SC,13,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/20/2023,AQS,490353013,2,11,ug/m3 SC,10,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/21/2023,AQS,490353013,2,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/22/2023,AQS,490353013,2,6,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/23/2023,AQS,490353013,2,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/24/2023,AQS,490353013,2,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/25/2023,AQS,490353013,2,12,ug/m3 SC,11,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/26/2023,AQS,490353013,2,22,ug/m3 SC,20,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/27/2023,AQS,490353013,2,16,ug/m3 SC,15,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/28/2023,AQS,490353013,2,27,ug/m3 SC,25,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/29/2023,AQS,490353013,2,19,ug/m3 SC,18,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
9/30/2023,AQS,490353013,2,18,ug/m3 SC,17,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/1/2023,AQS,490353013,2,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/2/2023,AQS,490353013,2,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/3/2023,AQS,490353013,2,7,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/4/2023,AQS,490353013,2,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/5/2023,AQS,490353013,2,6,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/6/2023,AQS,490353013,2,11,ug/m3 SC,10,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/7/2023,AQS,490353013,2,10,ug/m3 SC,9,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/8/2023,AQS,490353013,2,7,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/9/2023,AQS,490353013,2,20,ug/m3 SC,19,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/10/2023,AQS,490353013,2,14,ug/m3 SC,13,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/11/2023,AQS,490353013,2,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/12/2023,AQS,490353013,2,2,ug/m3 SC,2,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/13/2023,AQS,490353013,2,7,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/14/2023,AQS,490353013,2,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/15/2023,AQS,490353013,2,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/16/2023,AQS,490353013,2,19,ug/m3 SC,18,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/17/2023,AQS,490353013,2,25,ug/m3 SC,23,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/18/2023,AQS,490353013,2,28,ug/m3 SC,26,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/19/2023,AQS,490353013,2,29,ug/m3 SC,27,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/20/2023,AQS,490353013,2,24,ug/m3 SC,22,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/21/2023,AQS,490353013,2,16,ug/m3 SC,15,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/22/2023,AQS,490353013,2,11,ug/m3 SC,10,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/23/2023,AQS,490353013,2,15,ug/m3 SC,14,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/24/2023,AQS,490353013,2,13,ug/m3 SC,12,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/25/2023,AQS,490353013,2,27,ug/m3 SC,25,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/26/2023,AQS,490353013,2,1,ug/m3 SC,1,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/27/2023,AQS,490353013,2,6,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/28/2023,AQS,490353013,2,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/29/2023,AQS,490353013,2,7,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/30/2023,AQS,490353013,2,13,ug/m3 SC,12,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
10/31/2023,AQS,490353013,2,27,ug/m3 SC,25,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/1/2023,AQS,490353013,2,36,ug/m3 SC,33,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/2/2023,AQS,490353013,2,27,ug/m3 SC,25,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/3/2023,AQS,490353013,2,37,ug/m3 SC,34,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/4/2023,AQS,490353013,2,15,ug/m3 SC,14,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/5/2023,AQS,490353013,2,31,ug/m3 SC,29,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/6/2023,AQS,490353013,2,22,ug/m3 SC,20,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/7/2023,AQS,490353013,2,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/8/2023,AQS,490353013,2,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/9/2023,AQS,490353013,2,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/10/2023,AQS,490353013,2,13,ug/m3 SC,12,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/11/2023,AQS,490353013,2,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/12/2023,AQS,490353013,2,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/13/2023,AQS,490353013,2,7,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/14/2023,AQS,490353013,2,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/15/2023,AQS,490353013,2,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/16/2023,AQS,490353013,2,3,ug/m3 SC,3,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/17/2023,AQS,490353013,2,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/21/2023,AQS,490353013,2,10,ug/m3 SC,9,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/22/2023,AQS,490353013,2,19,ug/m3 SC,18,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/23/2023,AQS,490353013,2,18,ug/m3 SC,17,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/24/2023,AQS,490353013,2,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/25/2023,AQS,490353013,2,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/26/2023,AQS,490353013,2,6,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/27/2023,AQS,490353013,2,17,ug/m3 SC,16,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/28/2023,AQS,490353013,2,20,ug/m3 SC,19,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/29/2023,AQS,490353013,2,37,ug/m3 SC,34,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
11/30/2023,AQS,490353013,2,33,ug/m3 SC,31,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/1/2023,AQS,490353013,2,13,ug/m3 SC,12,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/2/2023,AQS,490353013,2,1,ug/m3 SC,1,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/3/2023,AQS,490353013,2,2,ug/m3 SC,2,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/4/2023,AQS,490353013,2,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/5/2023,AQS,490353013,2,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/6/2023,AQS,490353013,2,5,ug/m3 SC,5,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/7/2023,AQS,490353013,2,8,ug/m3 SC,7,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/8/2023,AQS,490353013,2,4,ug/m3 SC,4,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/9/2023,AQS,490353013,2,3,ug/m3 SC,3,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/10/2023,AQS,490353013,2,6,ug/m3 SC,6,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/11/2023,AQS,490353013,2,16,ug/m3 SC,15,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/12/2023,AQS,490353013,2,13,ug/m3 SC,12,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/13/2023,AQS,490353013,2,9,ug/m3 SC,8,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
12/14/2023,AQS,490353013,2,14,ug/m3 SC,13,Herriman #3,1,100,81102,PM10 Total 0-10um STP,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.496392,-112.036298
